# Temperature-dependent thermodynamic data with uncertainties
Temperature,Gcorr_01,G_01,Gcorr_03,G_03,delG_DD_Ha,delG_DD_kcal_mol,Kdag,kBT_h_inv_s,lnK_tst,inv_T,k_tst,sigma_k,k_relative_error_%
50.0,340.99,-1422.1883196414342,339.324,-1422.1481896215141,0.04013001992007048,25.181587499844227,8.576860251271199e-111,1040723981900.4525,-225.76693969055717,0.02,4.821748385254933e-99,1.8081600871308712e-99,37.50009213795321
100.0,336.213,-1422.1922613904383,334.491,-1422.1521806135459,0.04008077689240963,25.150687499987043,1.0819192811217337e-55,2081447963800.905,-98.1993586346882,0.01,3.5386395386894974e-43,7.333749258631707e-44,20.72477057481727
150.0,330.316,-1422.196104,328.536,-1422.1561146533863,0.03998934661376552,25.093315000137864,2.7524540941475222e-37,3122171945701.3574,-55.41360551717753,0.006666666666666667,1.4815406992355927e-24,2.3361326789464287e-25,15.768265294039956
200.0,323.308,-1422.20023012749,321.479,-1422.160343868526,0.03988625896386111,25.028627499822846,4.471734543497194e-28,4162895927601.81,-33.917374144971554,0.005,3.031462615233672e-15,4.1269209830102654e-16,13.613629811140365
250.0,315.246,-1422.204730936255,313.376,-1422.1649430159362,0.03978792031875855,24.96692000002099,1.4939102414709942e-22,5203619909502.263,-20.975099404531807,0.004,1.1700795659580073e-09,1.4615633022256872e-10,12.491144574677076
300.0,306.179,-1422.2095543386454,304.274,-1422.169855195219,0.03969914342633274,24.911212500023794,7.120643548942e-19,6244343891402.715,-12.323421466898155,0.0033333333333333335,6.202843831627985e-06,7.342224138962534e-07,11.83686763404377
350.0,296.138,-1422.2146419322708,294.205,-1422.1750234103586,0.03961852191218895,24.860622499898568,2.996441135858071e-16,7285067873303.168,-6.127088319091268,0.002857142857142857,0.002836997984193957,0.00032410616827079655,11.424265018040929
400.0,285.147,-1422.2199724701195,283.192,-1422.180429007968,0.03954346215141413,24.81352250001237,2.7718122863870424e-14,8325791855203.62,-1.4663106756216988,0.0025,0.28058222981684666,0.03128015175424521,11.148301079032587
450.0,273.227,-1422.2255634860558,271.254,-1422.1860957091633,0.03946777689247938,24.76603000003081,9.379690033744786e-13,9366515837104.072,2.17310280877675,0.0022222222222222222,9.997312492396746,1.0952140849395304,10.95508503682838
500.0,260.398,-1422.2314601075698,258.413,-1422.192066454183,0.039393653386696315,24.719517500151937,1.567833260852764e-11,10407239819004.525,5.094781370925525,0.002,174.31780609396677,18.852054552709834,10.8147612542505
550.0,246.683,-1422.237711681275,244.691,-1422.198393183267,0.03931849800801501,24.67235750002942,1.5713924427780038e-10,11447963800904.977,7.494944198711213,0.0018181818181818182,1807.5091774509765,193.57978948122533,10.709754168674234
600.0,232.102,-1422.2443723346614,230.109,-1422.205128430279,0.03924390438237424,24.625549999939835,1.0722850555969885e-09,12488687782805.43,9.50237047354819,0.0016666666666666668,12691.982875269507,1349.0553720878606,10.62919313196138
650.0,216.681,-1422.2514826334661,214.691,-1422.2123149482072,0.03916768525891712,24.57772249997049,5.449631864372483e-09,13529411764705.885,11.20816930242125,0.0015384615384615385,66032.16335793732,6977.006381408746,10.566072693376451
700.0,200.442,-1422.2590825179284,198.461,-1422.21998949004,0.03909302788838431,24.530874999961156,2.194081929086865e-08,14570135746606.336,12.67507801248948,0.0014285714285714286,271433.5754764683,28543.192004707227,10.515718976402665
750.0,183.409,-1422.267200741036,181.443,-1422.228178808765,0.03902193227099815,24.48626250005134,7.325475583433712e-08,15610859728506.79,13.949665259345396,0.0013333333333333333,924096.2407437601,96798.33972669169,10.47491976039026
800.0,165.605,-1422.2758596494025,163.658,-1422.236909438247,0.03895021115545205,24.441257500046163,2.1041570949493466e-07,16651583710407.24,15.06934575160351,0.00125,2699380.678821685,281853.4031530644,10.441409963566056
850.0,147.052,-1422.285078183267,145.129,-1422.2461977250996,0.0388804581673412,24.397487500006605,5.334480096954074e-07,17692307692307.69,16.06024684506935,0.001176470588235294,6950896.779738641,723835.5388967843,10.413556147268828
900.0,127.772,-1422.2948692828684,125.878,-1422.2560556095618,0.03881367330654939,24.355579999859742,1.2183254913295103e-06,18733031674208.145,16.943276291113552,0.0011111111111111111,16112973.304440057,1674163.203123911,10.390156872304766
950.0,107.785,-1422.3052450756973,105.925,-1422.2664952191235,0.038749856573758734,24.315535000033606,2.5483039742897056e-06,19773755656108.598,17.73529417430228,0.0010526315789473684,34188125.42961276,3545415.553756974,10.370312818280578
1000.0,87.112,-1422.3162130956175,85.291,-1422.2775210876493,0.038692007968165854,24.279235000024073,4.941648917110033e-06,20814479638009.05,18.44885850331709,0.001,67282935.26306951,6966031.1758746365,10.353340187431115

# Arrhenius Parameters and Linear Regression Results
Parameter,Value
Ea (kcal/mol),25.562420915585655
sigma_Ea (kcal/mol),0.03585672452234376
Ea_relative_error_%,0.14027123894388877
A (1/s),25969770266464.38
sigma_A (1/s),2647590381509.707
A_relative_error_%,10.194893348473814
k_at_290C (1/s),3120.7830813946084
sigma_k_at_290C (1/s),333.5036116190421
k_290C_relative_error_%,10.686536132783916
R²,0.9999645844174532
Slope,-12863.53709520212
std_err_slope,18.043842855446737
Intercept,30.88795429545181
std_err_intercept,0.10194893348473813
