# Temperature-dependent thermodynamic data with uncertainties
Temperature,Gcorr_01,G_01,Gcorr_03,G_03,delG_DD_Ha,delG_DD_kcal_mol,Kdag,kBT_h_inv_s,lnK_tst,inv_T,k_tst,sigma_k,k_relative_error_%
50.0,221.408,-847.6280665657371,219.216,-847.5956757928287,0.032390772908343024,20.325209999985248,1.4459709101715371e-89,1040723981900.4525,-176.89035454704893,0.02,5.437054867626257e-78,3.6274447545482087e-78,66.71708935929685
100.0,217.385,-847.6321367211156,215.171,-847.5997150079681,0.032421713147414266,20.344625000002452,3.448649715605587e-45,2081447963800.905,-74.01426151318763,0.01,1.3008891077015523e-32,4.796613941321996e-33,36.87181261588691
150.0,212.679,-847.6363523227092,210.411,-847.6039246653387,0.03242765737047648,20.348354999973992,2.254229943083782e-30,3122171945701.3574,-39.4951943518398,0.006666666666666667,1.7399327575257128e-17,4.881138595165239e-18,28.05360479623653
200.0,207.33,-847.640794625498,204.988,-847.6084078964143,0.0323867290836688,20.32267250000217,6.206013136330093e-23,4162895927601.81,-22.076706371670735,0.005,6.363243729633157e-10,1.5411937939663793e-10,24.220254000159596
250.0,201.376,-847.6454330717132,198.948,-847.6131233944222,0.03230967729098211,20.274322500091273,1.890239943333709e-18,5203619909502.263,-11.529452262966355,0.004,2.195665684185223e-05,4.8794762200849135e-06,22.223220298201323
300.0,194.839,-847.6501986015936,192.316,-847.6179973187251,0.032201282868527414,20.206305000000953,1.9053756346557417e-15,6244343891402.715,-4.431400029661774,0.0033333333333333335,0.023271514710887915,0.004900791197626066,21.059184408538563
350.0,187.729,-847.6550412788845,185.107,-847.6229697649402,0.0320715139442882,20.124875000040845,2.714480919744565e-13,7285067873303.168,0.6818424087925056,0.002857142857142857,3.3707266578278285,0.6851040918793111,20.32511566276951
400.0,180.053,-847.6599479482071,177.329,-847.6280259840637,0.03192196414340742,20.031032499988157,1.1369678554968918e-11,8325791855203.62,4.5503081851172915,0.0025,140.73356807358223,27.913297490191965,19.834143248324068
450.0,171.817,-847.6649350478089,168.989,-847.633182820717,0.0317522270918289,19.924522500122634,2.1062191648136223e-10,9366515837104.072,7.587205845890026,0.0022222222222222222,2564.0237732602463,499.73821021737615,19.490389107505873
500.0,163.027,-847.6700430159362,160.096,-847.6384739322709,0.03156908366531752,19.809599999986744,2.194749175877503e-09,10407239819004.525,10.036324748708529,0.002,26142.16351264107,5029.9448069216705,19.240736538463757
550.0,153.693,-847.6753109163348,150.66,-847.6439373824702,0.03137353386455288,19.686892500006934,1.50414711083748e-08,11447963800904.977,12.056378285981094,0.0018181818181818182,174747.9178143976,33296.322417783995,19.0539165411679
600.0,143.825,-847.680780812749,140.692,-847.6496136414343,0.03116717131479163,19.55740000003175,7.522281012568968e-08,12488687782805.43,13.753033047276793,0.0016666666666666668,851080.7065538818,160944.37404675788,18.91058894971772
650.0,133.436,-847.6864879880478,130.205,-847.6555339920318,0.030953996016023666,19.42363250005485,2.946446620630517e-07,13529411764705.885,15.198391338773629,0.0015384615384615385,3249011.242976929,610758.5634022629,18.798290240530257
700.0,122.538,-847.6924623187251,119.211,-847.661730310757,0.03073200796814035,19.28433500000807,9.533823579330109e-07,14570135746606.336,16.446745254231693,0.0014285714285714286,10242835.249946779,1916301.8342063169,18.708705035710437
750.0,111.144,-847.6987280876494,107.724,-847.6682232868526,0.03050480079684803,19.14176250002214,2.6435903476899636e-06,15610859728506.79,17.535615339880287,0.0013333333333333333,27707667.298385765,5163633.687939564,18.636118415643
800.0,99.267,-847.7053065776893,95.757,-847.6750312031872,0.030275374502025443,18.997797500020965,6.458560461511786e-06,16651583710407.24,18.493422341796492,0.00125,66184648.82773215,12294791.641948352,18.576500532547495
850.0,86.92,-847.7122120717131,83.323,-847.6821693426295,0.030042729083561426,18.851812499934795,1.4221862801523754e-05,17692307692307.69,19.34342092392213,0.001176470588235294,142700494.76035765,26438042.616043672,18.52694530628088
900.0,74.116,-847.7194568525897,70.435,-847.6896479880478,0.029808864541905677,18.705062500045813,2.8699333353740754e-05,18733031674208.145,20.102672817669024,0.0011111111111111111,282500644.73748446,52221134.71987881,18.485315234733584
950.0,60.867,-847.7270507968128,57.106,-847.6974754223108,0.029575374501973783,18.55854749998855,5.3781971924917906e-05,19773755656108.598,20.784804461214865,0.0010526315789473684,520466750.7491663,96026169.22953111,18.45001032079568
1000.0,47.185,-847.7350017808765,43.347,-847.7056611155379,0.029340665338622784,18.411267499985797,9.468743038233907e-05,20814479638009.05,21.4017406993911,0.001,902047034.0898604,166155385.9399455,18.419814007546904

# Arrhenius Parameters and Linear Regression Results
Parameter,Value
Ea (kcal/mol),20.763999373930673
sigma_Ea (kcal/mol),0.06379334443472434
Ea_relative_error_%,0.30723052570892134
A (1/s),31125536006874.64
sigma_A (1/s),5645524317034.608
A_relative_error_%,18.137918382474417
k_at_290C (1/s),272315.6015697045
sigma_k_at_290C (1/s),51774.30034185199
k_290C_relative_error_%,19.012608915321124
R²,0.999830125789481
Slope,-10448.872470778317
std_err_slope,32.10212582262698
Intercept,31.069049691669544
std_err_intercept,0.18137918382474416
