# Temperature-dependent thermodynamic data with uncertainties
Temperature,Gcorr_01,G_01,Gcorr_03,G_03,delG_DD_Ha,delG_DD_kcal_mol,Kdag,kBT_h_inv_s,lnK_tst,inv_T,k_tst,sigma_k,k_relative_error_%
50.0,340.99,-1422.1883196414342,339.633,-1422.1423911912352,0.045928450198971404,28.820102499854556,1.0707179533723547e-126,1040723981900.4525,-262.38645458599126,0.02,5.304911643102e-115,2.2835293275721466e-115,43.04556760226967
100.0,336.213,-1422.1922613904383,334.801,-1422.1463015896416,0.045959800796708805,28.839774999934775,9.372254931500203e-64,2081447963800.905,-116.76360732605158,0.01,3.43889872596427e-51,8.180977944731209e-52,23.789528557393776
150.0,330.316,-1422.196104,328.84,-1422.1501711912351,0.04593280876497374,28.822837500021024,1.0136939950477572e-42,3122171945701.3574,-67.92542281415538,0.006666666666666667,6.412092764232983e-30,1.1605926580732112e-30,18.10006031957402
200.0,323.308,-1422.20023012749,321.774,-1422.154369749004,0.0458603784859406,28.777387499927727,3.58174546082504e-32,4162895927601.81,-43.349640650871514,0.005,2.7687898991348935e-19,4.3267324705775645e-20,15.626799534083279
250.0,315.246,-1422.204730936255,313.665,-1422.1589634581674,0.04576747808755499,28.719092499940757,7.83856053162985e-26,5203619909502.263,-28.52778157023182,0.004,6.659845053277924e-13,9.549100499597897e-14,14.33832232312658
300.0,306.179,-1422.2095543386454,304.564,-1422.1638860438247,0.045668294820643496,28.656854999953794,1.330054506822167e-21,6244343891402.715,-18.606369836345955,0.0033333333333333335,1.195584310369603e-08,1.6244752626679775e-09,13.587291574324754
350.0,296.138,-1422.2146419322708,294.502,-1422.1690711035856,0.045570828685185916,28.595694999954162,1.3943222125236692e-18,7285067873303.168,-11.497275373461516,0.002857142857142857,1.3068765086800425e-05,1.713795210539641e-06,13.113673703344706
400.0,285.147,-1422.2199724701195,283.504,-1422.1744917968128,0.04548067330665617,28.539122499926748,2.5540357827573206e-16,8325791855203.62,-6.15330745490207,0.0025,0.002484421676429306,0.0003179289698800582,12.796900497865419
450.0,273.227,-1422.2255634860558,271.588,-1422.1801684382472,0.045395047808597155,28.485392499894715,1.465047474190064e-14,9366515837104.072,-1.9861413537119612,0.0022222222222222222,0.14715454401910696,0.018504848523307145,12.575111863962842
500.0,260.398,-1422.2314601075698,258.776,-1422.1861389681276,0.04532113944219418,28.43901499997685,3.711399939972437e-13,10407239819004.525,1.351325755159711,0.002,3.853118550641358,0.47832756804873766,12.414037143215312
550.0,246.683,-1422.237711681275,245.088,-1422.1924575139442,0.045254167330767814,28.396990000056803,5.203297706038125e-12,11447963800904.977,4.08710447902579,0.0018181818181818182,55.72189124347485,6.850171656584597,12.29350171668261
600.0,232.102,-1422.2443723346614,230.546,-1422.1991730159364,0.04519931872505367,28.36257249997118,4.667938508461472e-11,12488687782805.43,6.36812589153049,0.0016666666666666668,516.2623005987493,62.98930473045842,12.201027395842162
650.0,216.681,-1422.2514826334661,215.173,-1422.206329820717,0.045152812749165605,28.333390000101417,2.9759092330044565e-10,13529411764705.885,8.300585767698312,0.0015384615384615385,3396.015462350379,411.8882066666881,12.128572771032694
700.0,200.442,-1422.2590825179284,198.991,-1422.213965868526,0.04511664940241644,28.310697500016317,1.449306396097162e-09,14570135746606.336,9.95781431047145,0.0014285714285714286,17068.587568213192,2060.3104251242844,12.070772797634396
750.0,183.409,-1422.267200741036,182.025,-1422.2221073187252,0.04509342231085611,28.29612250006221,5.684120431554785e-09,15610859728506.79,11.393398485317705,0.0013333333333333333,69171.70066702217,8317.163947788886,12.023940235076683
800.0,165.605,-1422.2758596494025,164.296,-1422.230780705179,0.045078944223405415,28.287037500186898,1.8727451400862658e-08,16651583710407.24,12.650251045395821,0.00125,235338.49061841276,28206.436061051892,11.985475043598768
850.0,147.052,-1422.285078183267,145.827,-1422.240002374502,0.04507580876497741,28.285070000023325,5.340041424909889e-08,17692307692307.69,13.758703733853618,0.001176470588235294,693261.2778806007,82869.00233400943,11.953502233292458
900.0,127.772,-1422.2948692828684,126.638,-1422.2497874541832,0.04508182868516997,28.288847499944154,1.3509915689673877e-07,18733031674208.145,14.74405264864374,0.0011111111111111111,1811203.0776630843,216015.71959643802,11.926642697358576
950.0,107.785,-1422.3052450756973,106.749,-1422.2601490717132,0.0450960039840993,28.29774250002231,3.091369776346819e-07,19773755656108.598,15.625895337542433,0.0010526315789473684,4276960.35739332,509123.5496164844,11.903864124819245
1000.0,87.112,-1422.3162130956175,86.181,-1422.2710907609562,0.045122334661300556,28.3142649999661,6.486829507567005e-07,20814479638009.05,16.418348237645784,0.001,9268010.016650226,1101445.676974412,11.884381598591668

# Arrhenius Parameters and Linear Regression Results
Parameter,Value
Ea (kcal/mol),29.19831990941391
sigma_Ea (kcal/mol),0.04115918045597797
Ea_relative_error_%,0.14096420815879795
A (1/s),22292594567180.234
sigma_A (1/s),2608791726862.288
A_relative_error_%,11.702503802330046
k_at_290C (1/s),103.97882720450978
sigma_k_at_290C (1/s),12.754926995012697
k_290C_relative_error_%,12.266850221272248
R²,0.9999642336449106
Slope,-14693.196411742103
std_err_slope,20.71214797502917
Intercept,30.735275657053894
std_err_intercept,0.11702503802330046
